,title,galleryURL,viewItemURL,postalCode,price_in_US,shipping_cost,converted_price,benchmade,buck,case,crkt,kershaw,leatherman,spyderco,victorinox,sog,is_profitable
5316,kershaw chive 1600 knife ken onion assisted opening framelock plain blade usa,https://i.ebayimg.com/thumbs/images/g/rr8AAOSwwEVixLo~/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Chive-1600-Knife-Ken-Onion-Assisted-Opening-FrameLock-Plain-Blade-USA-/325256885245,410**,29.95,0.0,29.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5317,benchmade usa 275 adamas sibert design d2 folding knife,https://i.ebayimg.com/thumbs/images/g/GoMAAOSwYsliwHkB/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-USA-275-ADAMAS-SIBERT-DESIGN-D2-FOLDING-KNIFE-/304550983184,614**,179.99,0.0,179.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5318,kershaw 8750ttanbw shuffle ii pocket knife,https://i.ebayimg.com/thumbs/images/g/Q3IAAOSwE1JivK65/s-l140.jpg,https://www.ebay.com/itm/Kershaw-8750TTANBW-Shuffle-II-Pocket-Knife-/144626846271,472**,16.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5319,crkt drifter folding knife,https://i.ebayimg.com/thumbs/images/g/-egAAOSw9OZixO67/s-l140.jpg,https://www.ebay.com/itm/CRKT-Drifter-Folding-Knife-/134165336712,786**,17.99,2.99,20.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
5320,kershaw black gulch 3120 edc folding pocket knife! rare!,https://i.ebayimg.com/thumbs/images/g/gb8AAOSwdQlixjoO/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Black-Gulch-3120-EDC-Folding-Pocket-Knife-RARE-/265769263994,488**,47.99,0.0,47.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5321,"crkt drifter 6451s folding knife, plain edge blade, stainless steel",https://i.ebayimg.com/thumbs/images/g/X1wAAOSwLoxiu8lL/s-l140.jpg,https://www.ebay.com/itm/CRKT-Drifter-6451S-Folding-Knife-Plain-Edge-Blade-Stainless-Steel-/125392006822,594**,19.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
5322,"limited edition & collectible victorinox swiss army knife: car, space cleaner...",https://i.ebayimg.com/thumbs/images/g/OCcAAOSwIWZh6ewH/s-l140.jpg,https://www.ebay.com/itm/Limited-Edition-Collectible-Victorinox-Swiss-Army-Knife-Car-Space-cleaner-/184192798954?var=0&vti=,277**,16.18,0.0,16.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5323,1660cktst leek kershaw pocket knife combo edge 1660 assisted open,https://i.ebayimg.com/thumbs/images/g/7OAAAOSwPZBiu8Us/s-l140.jpg,https://www.ebay.com/itm/1660CKTST-Leek-Kershaw-Pocket-Knife-Combo-Edge-1660-Assisted-Open-/175334882049,440**,33.99,0.0,33.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5324,kershaw 2019wm assisted folding knife,https://i.ebayimg.com/thumbs/images/g/NVcAAOSw85RivK2U/s-l140.jpg,https://www.ebay.com/itm/Kershaw-2019WM-Assisted-Folding-Knife-/144626844175,472**,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5325,spyderco tenacious pocket knife,https://i.ebayimg.com/thumbs/images/g/6HMAAOSwSONixYwx/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Tenacious-Pocket-Knife-/144636534294,462**,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
5326,"victorinox huntsman swiss army knife, saw scissors, corkscrew 91mm",https://i.ebayimg.com/thumbs/images/g/bDcAAOSwAFpiREN2/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Huntsman-Swiss-Army-Knife-Saw-Scissors-Corkscrew-91mm-/203912881164,492**,18.95,0.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5327,crkt m16-10ks  tanto combo edge frame lock black  knife,https://i.ebayimg.com/thumbs/images/g/rXsAAOSwSEViuy~V/s-l140.jpg,https://www.ebay.com/itm/CRKT-M16-10KS-Tanto-Combo-Edge-Frame-Lock-Black-Knife-/374155064681,782**,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
5328,benchmade 551 griptilian folding blade pocket knife~440c~black grips~tight blade,https://i.ebayimg.com/thumbs/images/g/1UsAAOSwfGhisBDY/s-l140.jpg,https://www.ebay.com/itm/Benchmade-551-Griptilian-Folding-Blade-Pocket-Knife-440c-Black-Grips-Tight-Blade-/265745003534,350**,72.95,0.0,72.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5329,vintage spyderco lockblade serrated blade knife pat 4347665,https://i.ebayimg.com/thumbs/images/g/MVkAAOSwWCRixYQ5/s-l140.jpg,https://www.ebay.com/itm/Vintage-Spyderco-lockblade-serrated-blade-knife-Pat-4347665-/144636487636,472**,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
5330,kershaw 7010 highball folding knife.  d2 clip point blade.,https://i.ebayimg.com/thumbs/images/g/QMAAAOSw9IRiuOBC/s-l140.jpg,https://www.ebay.com/itm/Kershaw-7010-Highball-Folding-Knife-D2-Clip-Point-Blade-/265754503474,780**,27.0,8.5,35.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5331,crkt m16-13z spear point with tripe point serrations folding knife,https://i.ebayimg.com/thumbs/images/g/HVEAAOSwqohiwysV/s-l140.jpg,https://www.ebay.com/itm/CRKT-M16-13Z-Spear-Point-Tripe-Point-Serrations-Folding-Knife-/185488190383,914**,28.99,0.0,28.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
5332,crkt piet voxnaes design 5390 black pocket knife,https://i.ebayimg.com/thumbs/images/g/8UEAAOSwTIlivxj6/s-l140.jpg,https://www.ebay.com/itm/crkt-piet-voxnaes-design-5390-Black-pocket-knife-/165557025133,286**,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
5333,victorinox classic sd swiss army pocket knife (various colors),https://i.ebayimg.com/thumbs/images/g/1e4AAOSwPuZhmj-Q/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-SD-Swiss-Army-Pocket-Knife-Various-Colors-/265415804188?var=0&vti=,750**,7.75,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5334,spyderco chicago g-10 cts bd1n folding knife,https://i.ebayimg.com/thumbs/images/g/k-oAAOSwkQpixX5m/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Chicago-G-10-CTS-BD1N-Folding-Knife-/144636460725,472**,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
5335,benchmade 551  d2 griptilian folding knife,https://i.ebayimg.com/thumbs/images/g/3~QAAOSwixdiv0C0/s-l140.jpg,https://www.ebay.com/itm/Benchmade-551-D2-Griptilian-Folding-Knife-/165557243230,191**,85.95,0.0,85.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5336,spyderco dragonfly vg-10 blade  frn handle pocket knife,https://i.ebayimg.com/thumbs/images/g/ogEAAOSwpbFixX6U/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Dragonfly-VG-10-Blade-FRN-Handle-Pocket-Knife-/144636460881,462**,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
5337,victorinox original swiss army climber pocket knife! black!!!,https://i.ebayimg.com/thumbs/images/g/CmcAAOSwkaJivzuy/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Original-Swiss-Army-Climber-Pocket-Knife-BLACK-/265761448724,488**,15.17,0.0,15.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5338,case xx usa slimline trapper 61048 green  folding pocket knife,https://i.ebayimg.com/thumbs/images/g/DFYAAOSwLoxixZCR/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Slimline-Trapper-61048-Green-Folding-Pocket-Knife-/144636560544,462**,44.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5339,victorinox deluxe tinker red 91mm 17 funсtions pocket knife!,https://i.ebayimg.com/thumbs/images/g/~l0AAOSwWLdiuOsJ/s-l140.jpg,https://www.ebay.com/itm/VICTORINOX-DELUXE-TINKER-RED-91MM-17-FUN-TIONS-POCKET-KNIFE-/265754527571,488**,28.5,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
5340,kershaw 2825 silver spur ii pocket knife  japan,https://i.ebayimg.com/thumbs/images/g/CycAAOSwhHRivd6X/s-l140.jpg,https://www.ebay.com/itm/Kershaw-2825-Silver-Spur-II-Pocket-Knife-Japan-/144627864297,472**,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5341,"victorinox recruit swiss army knife 10 functions, black - excellent",https://i.ebayimg.com/thumbs/images/g/hosAAOSwJDRivQCY/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Recruit-Swiss-Army-Knife-10-Functions-Black-EXCELLENT-/234606571176,238**,11.11,4.0,15.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5342,"victorinox camper swiss army knife, red - with camping logo,",https://i.ebayimg.com/thumbs/images/g/XkYAAOSwHF5cZFAU/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Camper-Swiss-Army-knife-red-Camping-logo-/293676519516,857**,15.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5343,spyderco dragonfly vg-10 blade  frn handle pocket knife,https://i.ebayimg.com/thumbs/images/g/9aQAAOSwA0hixX7Q/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Dragonfly-VG-10-Blade-FRN-Handle-Pocket-Knife-/144636461292,462**,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
5344,victorinox old cross pioneer solo alox swiss army knife,https://i.ebayimg.com/thumbs/images/g/mXgAAOSwbNZixMxS/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Old-Cross-Pioneer-Solo-Alox-Swiss-Army-Knife-/325256970305,546**,50.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
5345,benchmade knife oem factory empty knife box's grey without inserts or knife bags,https://i.ebayimg.com/thumbs/images/g/ipIAAOSwmpNiu1pT/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Knife-OEM-Factory-Empty-Knife-Boxs-GREY-Without-Inserts-Knife-Bags-/225053740888,346**,5.0,3.95,8.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
5346,benchmade griptilian 550 pardue design axis sheepsfoot pocket knife,https://i.ebayimg.com/thumbs/images/g/SZYAAOSw7ANiwYqt/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Griptilian-550-Pardue-Design-Axis-Sheepsfoot-Pocket-Knife-/234610472528,782**,89.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5347,spyderco mamba folding knife,https://i.ebayimg.com/thumbs/images/g/ybkAAOSwR2NiwcJW/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Mamba-Folding-Knife-/115452600998,931**,579.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
5348,benchmade 556 pocket knife mel pardue d2 griptilian,https://i.ebayimg.com/thumbs/images/g/mWYAAOSwGkZiuMBH/s-l140.jpg,https://www.ebay.com/itm/Benchmade-556-Pocket-Knife-Mel-Pardue-D2-Griptilian-/125388303944,594**,84.99,0.0,84.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5349,"buck usa made 500 duke  never used lockback lock blade sheath, knife",https://i.ebayimg.com/thumbs/images/g/jxgAAOSwjy9iv7fX/s-l140.jpg,https://www.ebay.com/itm/BUCK-USA-Made-500-DUKE-NEVER-USED-LOCKBACK-Lock-Blade-Sheath-Knife-/165558477217,751**,75.0,6.95,81.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5350,kershaw 1830 oso sweet assisted opening pocket knife,https://i.ebayimg.com/thumbs/images/g/KgcAAOSwW0digvS2/s-l140.jpg,https://www.ebay.com/itm/Kershaw-1830-OSO-Sweet-Assisted-Opening-Pocket-Knife-/295059212744,815**,17.99,0.0,17.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5351,victorinox classic sd swiss army knife 3 tool **various colors with logos**,https://i.ebayimg.com/thumbs/images/g/3f4AAOSwGkBfx7rY/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-SD-Swiss-Army-Knife-3-Tool-Various-Colors-Logos-/334467087808?var=0&vti=,303**,8.59,0.0,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5352,"victorinox swiss army rally pocket knife, translucent pink!",https://i.ebayimg.com/thumbs/images/g/fTsAAOSwfW9ivzsk/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Swiss-Army-Rally-Pocket-Knife-Translucent-Pink-/265761442594,488**,14.22,0.0,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5353,buck usa vantage 340 small 420hc plain blade folding pocket knife -- good condit,https://i.ebayimg.com/thumbs/images/g/oJUAAOSwkj5ixDgq/s-l140.jpg,https://www.ebay.com/itm/Buck-USA-Vantage-340-Small-420HC-Plain-Blade-Folding-Pocket-Knife-Good-Condit-/125402309779,371**,22.99,5.99,28.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5354,vtg kershaw kai 5300 seki japan gentleman ns pearl folding lockback pocket knife,https://i.ebayimg.com/thumbs/images/g/mZoAAOSwgmFhxgTM/s-l140.jpg,https://www.ebay.com/itm/Vtg-Kershaw-Kai-5300-Seki-Japan-Gentleman-NS-Pearl-Folding-Lockback-Pocket-Knife-/402910684828,838**,26.95,0.0,26.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5355,kershaw 3140 wildcat ridge folding pocket knife japan discontinued,https://i.ebayimg.com/thumbs/images/g/A~UAAOSwlAdivnRk/s-l140.jpg,https://www.ebay.com/itm/Kershaw-3140-Wildcat-Ridge-folding-pocket-knife-Japan-discontinued-/185484210475,403**,55.0,5.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5356,victorinox explorer red swiss army knife w/ magnifying glass! complete!!!,https://i.ebayimg.com/thumbs/images/g/7p0AAOSw3Z5ivzwR/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Explorer-Red-Swiss-Army-Knife-w-Magnifying-Glass-COMPLETE-/265761449862,488**,33.22,0.0,33.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
5357,kershaw link 1776tgrybw assisted pocket knife,https://i.ebayimg.com/thumbs/images/g/mn0AAOSwVGhiu8Mq/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Link-1776TGRYBW-Assisted-Pocket-Knife-/144625255357,472**,38.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5358,victorinox swiss army knife minichamp mini champ,https://i.ebayimg.com/thumbs/images/g/8-wAAOSwuONivM27/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Swiss-Army-Knife-Minichamp-mini-champ-/134159579430,049**,34.99,0.0,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
5359,"1600 kershaw chive knife plain blade 3"" frame lock!",https://i.ebayimg.com/thumbs/images/g/SfoAAOSwgQ9ixjSb/s-l140.jpg,https://www.ebay.com/itm/1600-Kershaw-Chive-Knife-plain-Blade-3-frame-lock-/255617907907,488**,27.99,0.0,27.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5360,"victorinox swiss army knife, spartan, corkscrew and a can opener",https://i.ebayimg.com/thumbs/images/g/K0oAAOSw9fxguAjM/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Swiss-Army-knife-Spartan-corkscrew-and-can-opener-/184867789229,891**,18.4,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5361,benchmade usa 553 pocket knife mel pardue s30v  tanto black blade,https://i.ebayimg.com/thumbs/images/g/p1sAAOSwHWlixaP1/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-USA-553-POCKET-KNIFE-Mel-PARDUE-S30v-tanto-black-blade-/255617231434,242**,109.97,5.99,115.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5362,"victorinox climber swiss army knife, superior matte red nylon handles",https://i.ebayimg.com/thumbs/images/g/spcAAOSwct1Zd7MR/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Climber-Swiss-Army-knife-superior-matte-red-nylon-handles-/293014196371,863**,15.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5363,benchmade 417bk folding knife,https://i.ebayimg.com/thumbs/images/g/5icAAOSw2FxirNBr/s-l140.jpg,https://www.ebay.com/itm/Benchmade-417BK-Folding-Knife-/384966450296,836**,170.0,15.0,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5364,kershaw filter 1306bw folding pocket knife,https://i.ebayimg.com/thumbs/images/g/9fwAAOSwkWNivKz7/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Filter-1306BW-Folding-Pocket-Knife-/144626842890,472**,14.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5365,crkt li'l guppie 9075 knife,https://i.ebayimg.com/thumbs/images/g/5E4AAOSwGlFivjGx/s-l140.jpg,https://www.ebay.com/itm/Crkt-Lil-Guppie-9075-Knife-/144628360896,472**,32.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
5366,kershaw usa 1660 leek assisted opening pocket knife used,https://i.ebayimg.com/thumbs/images/g/DacAAOSwQFBiwQ8F/s-l140.jpg,https://www.ebay.com/itm/Kershaw-USA-1660-Leek-Assisted-Opening-Pocket-Knife-Used-/225057345556,626**,30.0,8.5,38.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5367,kershaw assisted opening zing 1730ss folding pocket knife - k-z-3,https://i.ebayimg.com/thumbs/images/g/6fIAAOSwmn5itLRL/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Assisted-Opening-Zing-1730SS-Folding-Pocket-Knife-K-Z-3-/204005131701,711**,20.99,0.0,20.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5368,lightly used benchmade 535 bugout folding knife,https://i.ebayimg.com/thumbs/images/g/6b8AAOSwh8pixJbQ/s-l140.jpg,https://www.ebay.com/itm/Lightly-Used-Benchmade-535-Bugout-Folding-Knife-/234613567439,360**,125.0,8.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5369,victorinox classic sd mini swiss army pocket knife assorted colors (used) 58mm,https://i.ebayimg.com/thumbs/images/g/smEAAOSw6jdhvOn2/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-SD-Mini-Swiss-Army-Pocket-Knife-Assorted-Colors-UsEd-58mm-/324946521772?var=0&vti=,228**,7.25,3.5,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5370,crkt fossil folding knife,https://i.ebayimg.com/thumbs/images/g/uKkAAOSwFRxixPCs/s-l140.jpg,https://www.ebay.com/itm/CRKT-Fossil-Folding-Knife-/134165340692,786**,22.99,2.99,25.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
5371,victorinox classic sd swiss army knife 3 tool **various colors with no logos**,https://i.ebayimg.com/thumbs/images/g/3f4AAOSwGkBfx7rY/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-SD-Swiss-Army-Knife-3-Tool-Various-Colors-No-Logos-/233805693414?var=0&vti=,303**,8.53,0.0,8.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5372,crkt drifter folding knife,https://i.ebayimg.com/thumbs/images/g/u8gAAOSws~xixN9I/s-l140.jpg,https://www.ebay.com/itm/CRKT-Drifter-Folding-Knife-/134165290599,786**,16.99,2.99,19.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
5373,spyderco ladybug lockback pocket knife seki japan,https://i.ebayimg.com/thumbs/images/g/JowAAOSwfOxixYBN/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Ladybug-Lockback-Pocket-Knife-Seki-Japan-/144636464421,472**,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
5374,spyderco grasshopper folding pocket knife,https://i.ebayimg.com/thumbs/images/g/KpQAAOSwWCRixYEg/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Grasshopper-Folding-Pocket-Knife-/144636465666,472**,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
5375,victorinox classic swiss army knife red black blue green pink blue yellow purple,https://i.ebayimg.com/thumbs/images/g/t0MAAOSwcmBitMbS/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-Swiss-Army-Knife-Red-Black-Blue-Green-Pink-Blue-Yellow-Purple-/394130794025?var=0&vti=,441**,9.95,0.0,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5376,benchmade hk 14717 usa d2 folding knife axis,https://i.ebayimg.com/thumbs/images/g/T40AAOSw--FixX4Z/s-l140.jpg,https://www.ebay.com/itm/Benchmade-HK-14717-USA-D2-Folding-Knife-Axis-/144636460059,472**,160.0,0.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5377,1st quality victorinox classic small swiss army knife 3 tool pre-owned free ship,https://i.ebayimg.com/thumbs/images/g/QWAAAOSwIchhzO63/s-l140.jpg,https://www.ebay.com/itm/1st-Quality-Victorinox-classic-small-Swiss-army-knife-3-tool-pre-owned-free-ship-/384644647348?var=0&vti=,307**,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5378,kershaw 3871 amplitude assisted folding pocket knife,https://i.ebayimg.com/thumbs/images/g/O3gAAOSwRzxixj1D/s-l140.jpg,https://www.ebay.com/itm/Kershaw-3871-Amplitude-Assisted-Folding-Pocket-Knife-/255617940229,488**,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5379,victorinox swiss army knife  assembling parts/accessories/parts,https://i.ebayimg.com/thumbs/images/g/0hMAAOSwqEJdhfiy/s-l140.jpg,https://www.ebay.com/itm/VICTORINOX-SWISS-ARMY-KNIFE-Assembling-Parts-Accessories-Parts-/323923258565?var=513192143847&vti=,*****,2.8,3.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5380,"crkt m16-10ks tanto knife, black, combo edge, carson design, edc - vg",https://i.ebayimg.com/thumbs/images/g/KcEAAOSwj7xixLE9/s-l140.jpg,https://www.ebay.com/itm/CRKT-M16-10KS-Tanto-Knife-Black-Combo-Edge-Carson-Design-EDC-VG-/325256852207,033**,19.9,3.95,23.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
5381,kershaw assisted opening rhetoric 1342 folding pocket knife!,https://i.ebayimg.com/thumbs/images/g/SbgAAOSwbYxixju-/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Assisted-Opening-Rhetoric-1342-Folding-Pocket-Knife-/265769268976,488**,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5382,"crkt pilar snap on assisted folding knife, red, rare",https://i.ebayimg.com/thumbs/images/g/MqQAAOSwxrVixPMm/s-l140.jpg,https://www.ebay.com/itm/CRKT-Pilar-Snap-Assisted-Folding-Knife-Red-Rare-/134165343386,786**,59.99,2.99,62.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
5383,"black victorinox classic swiss army knife, department of the army",https://i.ebayimg.com/thumbs/images/g/49AAAOSw2F9ixhMc/s-l140.jpg,https://www.ebay.com/itm/Black-VICTORINOX-Classic-Swiss-Army-Knife-Department-Army-/134166280991,300**,11.99,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5384,kershaw pocket knife 1329  assisted opening,https://i.ebayimg.com/thumbs/images/g/ztkAAOSwtaJiv1CW/s-l140.jpg,https://www.ebay.com/itm/KERSHAW-POCKET-KNIFE-1329-ASSISTED-OPENING-/255609660171,242**,17.94,4.99,22.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5385,kershaw cinder 1025 folding pocket knife & bottle opener - key chain knife,https://i.ebayimg.com/thumbs/images/g/Qz8AAOSwfBJitLid/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Cinder-1025-Folding-Pocket-Knife-Bottle-Opener-Key-Chain-Knife-/204005163795,711**,9.25,0.0,9.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5386,kershaw usa 1812 dividend assisted pocket knife,https://i.ebayimg.com/thumbs/images/g/ti4AAOSwweNiu8MM/s-l140.jpg,https://www.ebay.com/itm/Kershaw-USA-1812-Dividend-Assisted-Pocket-Knife-/144625255291,472**,36.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
5387,victorinox one hand trekker swiss army knife 111mm: engraved handle & main blade,https://i.ebayimg.com/thumbs/images/g/iYgAAOSwhHRixauT/s-l140.jpg,https://www.ebay.com/itm/VICTORINOX-ONE-HAND-TREKKER-SWISS-ARMY-KNIFE-111MM-ENGRAVED-HANDLE-MAIN-BLADE-/134165929788,212**,45.0,9.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
5388,benchmade usa 484 nakamura m390 pocket knife,https://i.ebayimg.com/thumbs/images/g/8y0AAOSwXBdixNSd/s-l140.jpg,https://www.ebay.com/itm/Benchmade-USA-484-Nakamura-M390-Pocket-knife-/225062041690,242**,209.0,9.99,218.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
5389,kershaw swerve 3850 assisted pocket knife,https://i.ebayimg.com/thumbs/images/g/VWYAAOSw6K9ivK3f/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Swerve-3850-Assisted-Pocket-Knife-/144626844834,472**,17.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
5390,"vintage 8.5” wood handle buck knives folding hunting pocket knife, model 110",https://i.ebayimg.com/thumbs/images/g/~bkAAOSwdQlixLKJ/s-l140.jpg,https://www.ebay.com/itm/Vintage-8-5-Wood-Handle-BUCK-KNIVES-Folding-Hunting-Pocket-Knife-Model-110-/134165170532,300**,39.99,0.0,39.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
